laptop_specs_brand,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_avg_g3d_mark,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute,category,screen_area,screen_ratio
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.34,6,24.0,31690000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
0,8.0,1,512.0,2,1,15.6,144.0,250.0,57.0,4.0,2.1,6,12.0,26990000,36.23,23.99,2.69,3.0,1.0,1.0,0.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,15.6,144.0,250.0,90.0,4.0,2.2,6,24.0,27990000,35.4,25.1,2.49,2.0,2.0,1.0,0.0,0.0,23931,3350,88291,49326,61,31240,18962,302686,1118,20701,3350,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.31,6,24.0,27390000,36.9,25.94,2.29,3.0,1.0,1.0,0.0,1.0,23006,3632,73805,45544,78,30126,15925,272254,1175,20780,3632,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,60.0,250.0,51.0,3.0,1.79,6,12.0,22590000,35.94,23.39,1.99,2.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,256.0,2,1,15.6,60.0,250.0,41.0,3.0,1.68,6,12.0,12290000,36.02,23.4,1.8,2.0,1.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,60.0,250.0,51.0,3.0,1.79,6,24.0,26990000,35.94,23.39,1.99,2.0,2.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,60.0,250.0,42.0,3.0,1.81,6,24.0,16990000,35.9,24.0,2.04,3.0,1.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,32.0,1,1024.0,2,1,16.0,240.0,500.0,80.0,3.0,2.5,6,24.0,56990000,36.34,26.18,2.69,4.0,2.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,19567.0,222.0,118.0,178.0,85.0,8362.0,1,4096000,1.6
5,16.0,0,512.0,2,1,14.0,60.0,250.0,41.04,3.0,1.42,6,24.0,19590000,32.4,22.59,1.99,2.0,0.0,1.0,0.0,1.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,15.6,144.0,500.0,56.0,4.0,2.2,6,24.0,18990000,35.4,25.1,2.49,2.0,2.0,1.0,0.0,0.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,250.0,54.0,4.0,1.65,6,12.0,23990000,35.85,23.49,1.75,1.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,13.3,60.0,250.0,42.0,3.0,1.22,6,24.0,27790000,30.69,20.84,1.59,2.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,15.6,144.0,250.0,48.0,3.0,2.3,6,24.0,19990000,35.9,25.6,2.45,3.0,1.0,1.0,0.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,60.0,300.0,51.0,3.0,1.72,6,24.0,22590000,35.94,23.39,1.99,2.0,2.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,13.3,60.0,250.0,42.0,3.0,1.28,6,24.0,24490000,30.69,20.84,1.59,2.0,1.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,16.0,1,1024.0,2,1,15.6,144.0,400.0,53.5,3.0,2.25,6,24.0,36990000,35.9,25.9,2.49,2.0,1.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,250.0,41.0,3.0,1.66,6,12.0,19990000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,60.0,300.0,43.0,3.0,1.51,6,12.0,26590000,32.2,21.0,1.89,2.0,1.0,1.0,0.0,1.0,15938,3651,55960,37531,60,19648,10924,171683,1069,9571,3651,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,14.0,60.0,400.0,59.0,3.0,1.39,6,24.0,26790000,31.33,21.89,1.69,2.0,2.0,1.0,0.0,1.0,20336,3675,68882,40380,71,26884,14064,234178,985,16639,3675,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
5,16.0,1,512.0,2,1,14.0,60.0,500.0,59.0,3.0,1.39,6,12.0,28990000,31.33,21.89,1.69,2.0,2.0,1.0,0.0,1.0,24529,3657,90683,52038,79,33296,17364,284698,1140,20005,3657,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
5,16.0,0,512.0,2,1,15.6,60.0,250.0,51.0,3.0,1.72,6,12.0,26990000,35.94,23.39,1.99,2.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,250.0,41.0,3.0,1.9,6,24.0,16490000,35.85,23.56,1.9,2.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,16.0,1,512.0,2,1,15.6,144.0,250.0,53.5,3.0,2.25,6,24.0,26990000,35.9,25.9,2.49,2.0,1.0,1.0,0.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
8,16.0,1,1024.0,2,1,16.0,165.0,350.0,80.0,4.0,2.36,6,24.0,40990000,35.97,26.23,2.52,3.0,2.0,1.0,0.0,1.0,36550,3993,129038,93326,166,45944,25499,438104,2408,26361,3993,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
5,16.0,0,512.0,2,1,13.3,60.0,250.0,42.0,3.0,1.22,6,24.0,21490000,30.69,20.84,1.59,2.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,15.6,120.0,250.0,41.0,3.0,1.66,6,24.0,17490000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,15.6,144.0,250.0,90.0,4.0,2.2,6,24.0,29490000,35.4,25.1,2.49,2.0,2.0,1.0,0.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,14.0,60.0,250.0,42.0,3.0,1.6,6,12.0,24490000,35.9,24.0,2.04,3.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,1,512.0,2,1,15.6,144.0,250.0,76.0,4.0,2.0,6,24.0,19990000,35.4,25.1,2.07,2.0,0.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,10143.0,120.0,60.0,77.0,49.0,4330.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.31,6,24.0,23490000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,1.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
1,8.0,-1,512.0,2,1,14.2,120.0,1000.0,45.0,4.0,1.55,2,24.0,36490000,31.26,22.12,1.55,0.0,2.0,1.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,5939136,1.539714867617108
5,8.0,0,512.0,2,1,15.6,60.0,250.0,41.0,3.0,1.74,6,24.0,17990000,36.02,23.4,1.79,2.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,1,1024.0,2,1,14.0,60.0,250.0,64.0,4.0,1.71,6,24.0,31990000,31.4,22.62,1.89,2.0,2.0,1.0,0.0,1.0,15938,3651,55960,37531,60,19648,10924,171683,1069,9571,3651,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,12.0,32390000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,27094,3640,95371,68230,106,34298,18517,316731,1768,18821,3640,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,15.6,144.0,250.0,90.0,4.0,2.2,6,24.0,32990000,35.4,25.1,2.49,2.0,2.0,1.0,0.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
3,16.0,1,1024.0,2,1,14.0,60.0,250.0,54.0,4.0,1.74,6,24.0,29490000,31.4,22.62,1.89,2.0,2.0,1.0,0.0,0.0,16587,3761,58212,40035,61,20789,11586,183090,1019,10085,3761,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,500.0,41.0,3.0,1.65,6,24.0,18490000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,1.0,13218,3259,49703,34654,38,16545,9268,149807,694,8572,3259,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.31,6,24.0,23790000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,1.0,23006,3632,73805,45544,78,30126,15925,272254,1175,20780,3632,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
5,32.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,24.0,32190000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,32.0,1,1024.0,2,1,16.0,240.0,400.0,65.0,4.0,2.38,6,24.0,41990000,35.9,26.64,2.18,3.0,1.0,1.0,0.0,0.0,37380,3997,132887,94535,176,48473,26683,445064,2430,26185,3997,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
8,32.0,1,512.0,2,1,14.0,60.0,500.0,57.0,3.0,1.48,7,36.0,44290000,31.75,22.69,1.69,2.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,1,1024.0,2,1,15.6,165.0,300.0,86.0,6.0,2.81,6,12.0,40990000,35.73,27.45,2.61,3.0,1.0,1.0,0.0,0.0,44116,4123,159985,112944,195,60702,33080,545227,2718,31300,4123,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,16.0,1,512.0,2,1,15.6,144.0,400.0,53.5,3.0,2.25,6,12.0,28490000,35.9,25.9,2.49,2.0,1.0,1.0,0.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
1,16.0,-1,256.0,2,1,13.6,60.0,500.0,55.0,4.0,1.24,2,12.0,27990000,30.41,21.5,1.13,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,4259840,1.5384615384615385
12,16.0,1,1024.0,2,1,15.6,144.0,300.0,53.5,3.0,2.25,6,24.0,36990000,35.9,25.9,2.49,2.0,1.0,1.0,0.0,0.0,28820,3770,99823,60655,87,40633,20762,351350,1350,26137,3770,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
12,16.0,1,512.0,2,1,15.6,144.0,250.0,53.5,3.0,1.98,6,24.0,27490000,35.94,25.03,2.29,2.0,1.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,16.0,1,1024.0,2,1,15.6,144.0,250.0,53.5,3.0,2.25,6,24.0,38990000,35.9,25.9,2.49,2.0,1.0,1.0,0.0,1.0,29767,3878,103054,62835,94,41458,21490,356190,1435,27072,3878,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
3,16.0,0,1024.0,2,1,15.6,120.0,250.0,54.0,4.0,1.66,6,12.0,21490000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,14.0,60.0,300.0,42.0,3.0,1.6,6,24.0,11690000,31.71,22.2,1.99,2.0,1.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,256.0,2,1,15.6,60.0,300.0,40.0,3.0,1.7,6,12.0,13490000,36.29,24.13,1.99,3.0,0.0,1.0,0.0,0.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
1,16.0,-1,256.0,2,1,15.3,120.0,500.0,45.0,4.0,1.51,2,24.0,32990000,34.04,23.76,1.15,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,15.6,60.0,250.0,41.0,3.0,1.74,6,12.0,20590000,36.02,23.4,1.79,2.0,0.0,1.0,0.0,0.0,13562,3255,49997,33433,42,17212,9460,149711,822,8350,3255,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
3,16.0,1,512.0,2,1,14.0,120.0,300.0,54.0,4.0,1.78,6,24.0,29790000,31.4,22.66,1.85,2.0,1.0,1.0,0.0,0.0,18765,3509,69665,48184,59,23692,12870,215761,1083,12411,3509,7671.0,105.0,39.0,48.0,41.0,3467.0,1,4096000,1.6
2,16.0,1,512.0,2,1,16.0,144.0,300.0,90.0,4.0,2.2,6,24.0,23990000,35.5,25.2,2.68,2.0,1.0,1.0,0.0,0.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,14679.0,211.0,73.0,137.0,58.0,6194.0,1,2073600,1.7777777777777777
5,32.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,12.0,31690000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
5,32.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,24.0,36790000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
5,32.0,1,1024.0,2,1,16.1,240.0,300.0,83.0,6.0,2.37,6,12.0,56690000,36.9,25.94,2.35,2.0,2.0,1.0,0.0,0.0,30396,3905,104317,63753,92,41892,22125,371623,1465,27932,3905,19567.0,222.0,118.0,178.0,85.0,8362.0,1,2073600,1.7777777777777777
13,4.0,0,32.0,0,1,14.0,60.0,300.0,42.3,2.0,1.145,0,24.0,8990000,32.71,22.56,1.59,1.0,2.0,0.0,0.0,0.0,1964,1373,5967,3744,9,3524,1433,25416,173,698,1373,0.0,0.0,0.0,0.0,0.0,0.0,1,1049088,1.7786458333333333
13,4.0,0,32.0,0,1,11.6,60.0,220.0,40.2,2.0,1.06,0,24.0,7990000,28.79,20.23,1.59,1.0,1.0,0.0,0.0,0.0,1964,1373,5967,3744,9,3524,1433,25416,173,698,1373,0.0,0.0,0.0,0.0,0.0,0.0,1,1049088,1.7786458333333333
5,16.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.34,6,12.0,27990000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,25515,3574,84310,62542,85,31972,17044,313399,1536,19495,3574,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
3,32.0,1,1024.0,2,1,15.6,60.0,250.0,64.0,4.0,1.8,7,12.0,57290000,35.78,23.33,2.27,2.0,2.0,1.0,0.0,0.0,27044,3571,94984,68572,119,33528,18031,303521,1965,18332,3571,6771.0,86.0,35.0,42.0,38.0,2999.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,13.3,60.0,250.0,42.0,3.0,1.22,6,12.0,21990000,30.69,20.84,1.59,2.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,32.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,12.0,29490000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
5,32.0,1,512.0,2,1,16.1,144.0,250.0,70.0,4.0,2.33,6,12.0,30890000,36.9,25.94,2.39,3.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
5,32.0,1,1024.0,2,1,16.1,240.0,300.0,83.0,6.0,2.37,6,12.0,52690000,36.9,25.94,2.35,2.0,2.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
12,32.0,1,2048.0,2,1,17.0,165.0,400.0,90.0,4.0,2.49,6,24.0,65990000,38.2,26.0,1.9,1.0,2.0,1.0,0.0,0.0,37380,3997,132887,94535,176,48473,26683,445064,2430,26185,3997,19567.0,222.0,118.0,178.0,85.0,8362.0,1,4096000,1.6
3,16.0,1,1024.0,2,1,15.6,165.0,300.0,86.0,6.0,2.81,6,24.0,36990000,35.73,27.45,2.61,3.0,1.0,1.0,0.0,0.0,31424,3815,105161,77290,103,41975,22302,396717,1754,23899,3815,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
2,32.0,1,1024.0,2,1,15.6,120.0,250.0,70.0,3.0,1.42,6,24.0,31990000,35.26,22.69,1.59,2.0,2.0,1.0,0.0,0.0,23229,3190,65918,99543,296,32410,14906,242659,1551,15426,3190,0.0,0.0,0.0,0.0,0.0,0.0,1,4665600,1.7777777777777777
2,16.0,1,512.0,2,1,16.0,240.0,500.0,90.0,4.0,2.5,6,24.0,35990000,35.4,26.4,3.04,2.0,2.0,1.0,0.0,0.0,31424,3815,105161,77290,103,41975,22302,396717,1754,23899,3815,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
8,32.0,1,1024.0,2,1,16.0,240.0,500.0,99.9,3.0,2.62,6,24.0,96990000,36.35,26.21,2.59,4.0,2.0,1.0,0.0,0.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,27668.0,314.0,181.0,270.0,106.0,12653.0,1,4096000,1.6
8,24.0,1,512.0,2,1,15.6,144.0,300.0,60.0,3.0,2.38,6,12.0,28990000,35.99,25.87,2.39,3.0,1.0,1.0,0.0,1.0,23962,3225,87461,49983,56,32387,19230,318531,1010,22303,3225,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,250.0,54.0,4.0,1.66,6,12.0,20890000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,1,512.0,2,1,14.0,60.0,400.0,59.0,3.0,1.39,6,24.0,27990000,31.33,21.89,1.69,2.0,2.0,1.0,0.0,1.0,20336,3675,68882,40380,71,26884,14064,234178,985,16639,3675,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
8,16.0,0,512.0,2,1,14.0,60.0,300.0,52.5,3.0,1.55,6,24.0,18990000,31.31,22.49,1.78,2.0,1.0,1.0,0.0,1.0,18610,3064,74843,39275,47,24239,14864,230713,793,14907,3064,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,15.6,144.0,300.0,57.0,3.0,1.77,6,24.0,19990000,35.93,23.6,2.29,2.0,1.0,1.0,0.0,1.0,18668,3397,57737,43531,58,23245,12258,222404,1183,13985,3397,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
8,24.0,1,512.0,2,1,15.6,144.0,300.0,60.0,4.0,2.38,6,24.0,32990000,35.99,25.87,2.39,3.0,1.0,1.0,0.0,1.0,31424,3815,105161,77290,103,41975,22302,396717,1754,23899,3815,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,14.0,60.0,300.0,45.0,4.0,1.38,6,24.0,22990000,31.35,22.4,1.69,2.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,16.0,60.0,300.0,71.0,4.0,1.7,6,12.0,20590000,35.6,25.35,1.75,2.0,2.0,1.0,0.0,1.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,15.6,144.0,300.0,80.0,4.0,2.4,3,12.0,24990000,38.29,23.36,27.8,0.0,1.0,1.0,0.0,0.0,30244,3797,100899,62786,94,42902,21763,368129,1480,27320,3797,17662.0,218.0,110.0,159.0,73.0,6828.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,15.6,144.0,300.0,80.0,4.0,2.4,3,12.0,23990000,39.15,24.11,26.04,0.0,1.0,1.0,0.0,0.0,30244,3797,100899,62786,94,42902,21763,368129,1480,27320,3797,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
0,16.0,1,1024.0,2,1,15.62,165.0,500.0,90.0,4.0,2.6,3,12.0,31890000,39.18,25.86,24.97,0.0,1.0,1.0,0.0,1.0,36550,3993,129038,93326,166,45944,25499,438104,2408,26361,3993,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
0,16.0,1,1024.0,2,1,16.0,180.0,500.0,90.0,4.0,2.6,3,12.0,33990000,33.6,24.85,26.63,1.0,0.0,1.0,0.0,1.0,45650,4300,163612,116486,201,62740,34092,564409,2769,32655,4300,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
8,16.0,1,1024.0,2,1,16.0,165.0,500.0,80.0,4.0,2.3,3,24.0,31890000,37.78,24.95,25.71,0.0,3.0,1.0,1.0,1.0,36550,3993,129038,93326,166,45944,25499,438104,2408,26361,3993,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
8,16.0,1,1024.0,2,1,16.0,165.0,350.0,80.0,3.0,2.3,3,24.0,29990000,36.0,26.09,23.51,0.0,3.0,1.0,1.0,1.0,36550,3993,129038,93326,166,45944,25499,438104,2408,26361,3993,14428.0,186.0,81.0,131.0,61.0,5939.0,1,4096000,1.6
5,16.0,1,512.0,2,1,16.0,60.0,400.0,68.0,4.0,1.87,3,12.0,16490000,36.98,24.07,24.52,0.0,0.0,1.0,0.0,0.0,17450,3322,57620,41863,63,21428,12402,197964,1113,11394,3322,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,16.0,1,512.0,2,1,16.0,180.0,400.0,68.0,4.0,1.87,3,24.0,21890000,36.26,26.41,21.81,0.0,0.0,0.0,0.0,0.0,16781,3445,59322,41990,64,19837,11808,182864,1110,10307,3445,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
