source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,256,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,30799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,256,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,30799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook pro 13,apple m2 8-core,n/a,16,n/a,512,ssd,hd,13.3,2560x1600,"13.3 inch (2560x1600) ips led backlit true tone, 500 nits màn hình: 13.3 inch retina ips 13.3 inch (2560x1600) ips led backlit true tone, 500 nits",500,58.2-watt-hour lithium-polymer battery : up to 17 hours wireless web; up to 20 hours apple tv app movie playback 58.2-watt-hour lithium-polymer battery : up to 17 hours wireless web; up to 20 hours apple tv app movie playback,58.2-watt-hour lithium-polymer battery : up to 17 hours wireless web; up to 20 hours apple tv app movie playback 58.2-watt-hour lithium-polymer battery : up to 17 hours wireless web; up to 20 hours apple tv app movie playback,1.4,macos,12,41499000,n/a,n/a,n/a,0,0,0,0,0
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,512,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,35699000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,512,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,35699000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook pro 14,chip with 8-core cpu and 10-core gpu,n/a,8,n/a,512,ssd,fhd,14.2,3024x1964,120,n/a,70.0,70wh lithium-polymer battery; up to 15 hours wireless web; up to 22 hours apple tv app movie playback 70wh lithium-polymer battery; up to 15 hours wireless web; up to 22 hours apple tv app movie playback,1.55,macos,12,38999000,n/a,n/a,n/a,0,1,1,0,1
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,256,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,30799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo ideapad slim 5 14q8x9,cpu: qualcomm snapdragon x plus ix1p-42-100,n/a,316,ddr5,512,ssd,n/a,14.0,1920x1200,60,400,n/a,n/a,n/a,windows 11 home,24,23499000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo thinkbook 16 gen 6,intel core i7-13700h,n/a,32,ddr5,1024,ssd,n/a,16.0,1920x1200,"màn hình: 16"" wuxga (1920x1200) ips 300nits anti-glare",300,n/a,n/a,n/a,windows 11 home,24,26999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo thinkbook 16 gen 6,intel core i5-13420h,n/a,8,ddr5,512,ssd,fhd,16.0,1920x1200,"16"" wuxga (1920x1200) ips 300nits anti-glare, 45% ntsc màn hình: 16"" wuxga (1920x1200) ips 300nits anti-glare, 45% ntsc 16"" wuxga (1920x1200) ips 300nits anti-glare, 45% ntsc",300,47.0,n/a,1.7,windows 11 home,24,16999000,35.6,25.35,1.75,0,2,1,1,1
