source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
fptshop,apple,macbook pro 14 m4 2024 10cpu/10gpu/24gb/1tb,apple m4,n/a,24,hãng không công bố,24,ssd,yes,14.2,3024x1964,n/a,n/a,n/a,n/a,1.61,macos,12,n/a,31.26,14.2,1.55,0,0,0,0,0
fptshop,apple,macbook pro 16 m4 pro 2024 14cpu/20gpu/24gb/512gb,apple m4 pro 14-core,n/a,24,hãng không công bố,24,ssd,yes,16.2,3456x2234,n/a,n/a,22 giờ,22 giờ,2.14,macos,12,n/a,35.57,16.2,1.68,0,0,0,0,0
fptshop,apple,macbook pro 16 m4 max 2024 14cpu/32gpu/36gb/1tb,apple m4 max 14-core,n/a,36,hãng không công bố,36,ssd,yes,16.2,3456x2234,n/a,n/a,22 giờ,22 giờ,2.14,macos,12,n/a,35.57,16.2,1.68,0,0,0,0,0
fptshop,lenovo,"lenovo ideapad slim 5 - 15iru9 core 5_120u/16gb/512gb/15.3""wuxga/win",intel core 5 120u,n/a,16,ddr5,16,ssd,yes,15.3,1920x1200,n/a,300,57.0,57 wh,1.79,windows 11 home,24,n/a,34.35,23.82,1.53,0,0,1,0,0
fptshop,msi,msi modern 15 f13mg-082vn,intel core i5-1335u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,n/a,n/a,3 cell,3,1.7,windows 11 home,24,n/a,35.89,23.59,1.56,0,0,1,1,0
fptshop,lenovo,"lenovo gaming legion pro 7 16irx9h i9 14900hx/ai/32gb/1tb/16""wqxga/rtx4090",intel core i9-14900hx,geforce rtx 4090,32,ddr5,32,ssd,yes,16.0,2560x1600,n/a,500,99.9,99.9 wh,2.62,windows 11 home,24,n/a,36.35,25.9,1.6,0,0,1,1,0
fptshop,lenovo,"lenovo ideapad 1 15alc7 r5 5625u/16gb/512gb/15.6""",amd ryzen 5 5625u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,n/a,250,42.0,42 wh,1.61,windows 11 home,24,n/a,36.02,23.6,1.56,0,0,1,0,0
fptshop,hp,hp envy x360 14-fc0161tu,intel core ultra 5 125u,n/a,16,ddr5,16,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,hp,hp envy x360 14-fc0156tu,intel core ultra 7 155u,n/a,16,ddr5,16,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,lenovo,"lenovo ideapad slim 5 - 16imh9 ultra7 155h/ai/32gb/512gb/16""2k_oled/arc",intel core ultra 7 155h,n/a,32,ddr5,32,ssd,yes,16.0,2048x1280,n/a,400,57.0,57 wh,1.82,windows 11 home,24,n/a,35.6,25.1,1.6,0,0,1,0,0
fptshop,hp,hp envy x360 14-fa0093au,amd ryzen 7 8840hs,n/a,32,ddr5,32,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,hp,hp envy x360 14-fc0155tu,intel core ultra 7 155u,n/a,16,ddr5,16,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,lenovo,"lenovo ideapad slim 3 - 15abr8 r7 7730u/16gb/512gb/15.6""fhd/win",amd ryzen 7 7730u,n/a,16,ddr4,16,ssd,yes,15.3,1920x1200,n/a,300,47.0,47 wh,1.62,windows 11 home,24,n/a,35.93,23.5,1.53,0,0,1,0,0
fptshop,acer,acer aspire 5 a515-58p-71ej,intel core i7-1355u,n/a,16,ddr5,16,ssd,yes,15.6,1920x1080,n/a,n/a,n/a,n/a,1.7,windows 11 home,12,n/a,36.29,23.75,1.56,0,0,1,0,0
