laptop_specs_brand,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_avg_g3d_mark,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute,category,screen_area,screen_ratio
0,8.0,1,512.0,2,1,14.0,90.0,400.0,40.0,3.0,1.4,6,12.0,10990000,32.83,21.71,1.8,0.0,1.0,1.0,0.0,1.0,9188,2464,31393,15027,20,14472,6566,137872,445,6263,2464,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,144.0,350.0,43.3,3.0,1.54,6,12.0,20990000,32.2,21.0,1.99,0.0,1.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,144.0,500.0,41.0,3.0,1.74,3,12.0,18490000,36.02,23.4,1.79,1.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,15.6,144.0,250.0,42.0,3.0,1.7,6,24.0,10690000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,12168,3516,38961,28164,45,14843,8070,134644,764,7806,3516,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,14.0,180.0,500.0,50.0,3.0,1.4,6,12.0,12990000,32.81,22.12,1.79,0.0,3.0,1.0,1.0,1.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,16.0,144.0,400.0,50.0,3.0,1.8,6,24.0,17990000,35.86,24.91,1.89,0.0,2.0,1.0,0.0,0.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2304000,1.6
12,16.0,0,512.0,2,1,15.6,144.0,500.0,53.5,3.0,1.86,-1,24.0,18990000,35.9,25.4,2.17,0.0,1.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,15.6,144.0,350.0,56.0,4.0,2.2,6,24.0,20490000,35.4,25.1,2.49,0.0,1.0,1.0,0.0,0.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,15.6,60.0,250.0,42.0,3.0,1.7,6,24.0,14490000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,15.6,144.0,250.0,54.0,4.0,1.63,6,12.0,19990000,35.8,23.5,1.9,1.0,2.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,144.0,400.0,52.5,3.0,2.22,6,12.0,18990000,35.8,25.5,2.35,0.0,1.0,1.0,0.0,1.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,15.6,120.0,500.0,41.0,3.0,1.63,6,12.0,16990000,35.8,23.5,1.9,0.0,1.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,60.0,500.0,40.0,3.0,1.7,6,12.0,11990000,36.29,24.13,1.99,3.0,0.0,1.0,0.0,1.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,16.0,1,512.0,2,1,15.6,120.0,250.0,57.0,4.0,2.1,6,12.0,24890000,36.23,23.99,2.69,0.0,1.0,1.0,0.0,1.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
0,16.0,1,512.0,2,1,15.6,60.0,400.0,50.0,3.0,1.73,6,12.0,20990000,36.32,23.88,1.78,0.0,1.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,14.0,120.0,250.0,75.0,4.0,1.2,6,24.0,26890000,31.24,22.01,1.49,0.0,1.0,1.0,0.0,0.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
0,16.0,1,512.0,2,1,15.6,180.0,400.0,50.0,3.0,1.7,6,12.0,14490000,36.29,23.75,1.8,2.0,0.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,14.0,144.0,500.0,43.0,3.0,1.51,6,12.0,18990000,32.2,21.0,1.99,0.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,16.0,0,512.0,2,1,14.0,144.0,500.0,39.0,3.0,1.4,4,24.0,17990000,31.99,22.3,1.94,0.0,1.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,90.0,250.0,57.5,4.0,2.5,6,12.0,19490000,36.04,27.11,2.59,2.0,1.0,1.0,0.0,0.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,15.6,180.0,300.0,50.0,3.0,1.7,6,24.0,17990000,36.0,22.8,1.99,0.0,1.0,1.0,0.0,0.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,256.0,2,1,16.0,60.0,400.0,54.0,4.0,1.97,6,12.0,18990000,35.6,25.1,1.8,2.0,0.0,1.0,0.0,0.0,17074,3268,64150,44586,49,22239,11794,197970,957,11468,3268,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,8.0,0,256.0,2,1,14.0,90.0,400.0,41.04,3.0,1.34,6,12.0,8990000,32.4,22.5,1.79,0.0,2.0,1.0,0.0,1.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
12,8.0,0,512.0,2,1,15.6,144.0,300.0,51.0,3.0,1.86,4,12.0,14900000,35.9,25.4,2.17,3.0,1.0,1.0,0.0,0.0,15611,2998,53960,32477,48,22710,9568,195710,680,13350,2998,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,144.0,300.0,50.0,3.0,2.1,3,12.0,15990000,31.9,23.9,26.26,2.0,1.0,1.0,0.0,0.0,14910,2881,56114,30091,46,18567,11331,177970,655,11751,2881,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,14.0,144.0,250.0,63.0,3.0,1.4,6,24.0,22490000,31.71,22.25,1.89,0.0,2.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
5,16.0,0,512.0,2,1,14.0,144.0,350.0,43.3,3.0,1.495,6,12.0,26490000,32.2,21.0,1.99,0.0,2.0,1.0,0.0,1.0,15938,3651,55960,37531,60,19648,10924,171683,1069,9571,3651,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,90.0,350.0,41.04,3.0,1.398,6,12.0,18290000,32.4,21.5,1.79,0.0,2.0,1.0,0.0,1.0,16587,3761,58212,40035,61,20789,11586,183090,1019,10085,3761,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,180.0,350.0,41.0,3.0,1.66,6,12.0,17990000,35.85,23.56,1.9,1.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,15.6,144.0,400.0,41.0,3.0,1.66,6,12.0,13490000,35.85,23.56,1.9,1.0,1.0,1.0,0.0,0.0,8789,3255,27895,19958,35,10592,6018,95292,512,5305,3255,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,32.0,1,1024.0,2,1,14.0,60.0,500.0,59.16,3.0,1.359,6,12.0,33990000,31.34,21.89,1.69,0.0,2.0,1.0,0.0,1.0,16781,3445,59322,41990,64,19837,11808,182864,1110,10307,3445,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
2,8.0,0,512.0,2,1,15.6,144.0,300.0,56.0,4.0,2.2,6,24.0,18990000,35.4,25.1,2.24,0.0,1.0,1.0,0.0,1.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,180.0,250.0,43.3,3.0,1.492,6,12.0,22990000,32.2,21.0,1.99,0.0,2.0,1.0,0.0,1.0,16587,3761,58212,40035,61,20789,11586,183090,1019,10085,3761,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,8.0,0,512.0,2,1,15.6,90.0,300.0,53.5,3.0,2.25,6,24.0,19990000,35.9,25.9,2.49,0.0,1.0,1.0,0.0,0.0,22516,3583,75219,56246,94,27112,14422,256836,1470,15885,3583,9458.0,118.0,55.0,73.0,45.0,3865.0,0,2073600,1.7777777777777777
0,8.0,0,512.0,2,1,15.6,180.0,250.0,57.0,4.0,2.2,6,12.0,18390000,36.34,25.5,2.39,3.0,1.0,1.0,0.0,0.0,16961,2943,61039,33861,49,21719,13194,211434,729,14590,2943,6969.0,116.0,36.0,50.0,27.0,2750.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,14.0,90.0,500.0,41.0,3.0,1.4,6,12.0,16990000,35.8,23.5,1.9,1.0,2.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
1,24.0,-1,512.0,2,1,15.3,144.0,500.0,50.0,4.0,1.51,2,24.0,42990000,34.04,23.76,1.15,0.0,2.0,0.0,0.0,0.0,19219,4752,42024,48660,236,27669,11548,229079,1878,10038,4752,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,32.0,1,1024.0,2,1,14.0,60.0,400.0,57.0,3.0,1.09,7,36.0,57590000,31.28,21.48,1.5,0.0,2.0,1.0,0.0,0.0,25114,3523,88381,64685,114,31400,16655,279971,1775,16443,3523,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
3,16.0,1,512.0,2,1,14.0,60.0,400.0,41.0,3.0,1.54,6,12.0,20990000,31.4,22.62,1.99,0.0,2.0,1.0,0.0,1.0,13218,3259,49703,34654,38,16545,9268,149807,694,8572,3259,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,16.0,0,512.0,2,1,15.6,120.0,350.0,41.04,3.0,1.68,6,12.0,21290000,36.02,23.4,1.8,0.0,2.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,32.0,1,2048.0,2,1,16.0,90.0,500.0,99.9,4.0,1.88,6,24.0,80990000,35.58,25.97,1.99,0.0,1.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,19567.0,222.0,118.0,178.0,85.0,8362.0,1,9216000,1.6
3,16.0,0,512.0,2,1,15.6,120.0,350.0,41.0,3.0,1.657,6,12.0,18990000,35.8,23.5,1.9,0.0,1.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,8.0,1,512.0,2,1,15.6,144.0,350.0,53.5,3.0,2.25,6,24.0,32990000,35.9,25.9,2.49,0.0,1.0,1.0,0.0,0.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,120.0,300.0,41.04,3.0,1.39,6,12.0,21990000,32.4,21.5,1.79,0.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,180.0,300.0,41.04,3.0,1.68,6,12.0,25290000,36.02,23.4,1.8,0.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,16.0,165.0,500.0,80.0,4.0,2.4,6,36.0,38990000,35.97,26.03,2.52,0.0,1.0,1.0,0.0,0.0,28908,3785,100265,60846,89,39677,20946,350660,1389,26105,3785,17662.0,218.0,110.0,159.0,73.0,6828.0,1,4096000,1.6
7,4.0,0,1024.0,1,1,14.0,120.0,250.0,37.0,2.0,1.5,3,24.0,11490000,32.2,21.2,1.95,0.0,1.0,0.0,0.0,0.0,3789,2097,11984,7495,13,6495,1250,49651,288,3259,2097,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
7,4.0,0,1024.0,1,1,15.6,120.0,500.0,42.0,3.0,1.8,4,12.0,13690000,36.14,24.35,1.8,1.0,0.0,0.0,0.0,0.0,3547,1881,10986,6870,13,6115,1173,46866,273,3078,1881,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
2,4.0,0,1024.0,1,1,15.6,60.0,250.0,37.0,2.0,1.7,3,24.0,11790000,35.7,23.0,1.9,1.0,1.0,0.0,0.0,0.0,3789,2097,11984,7495,13,6495,1250,49651,288,3259,2097,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
12,8.0,0,512.0,2,1,15.6,180.0,250.0,51.0,3.0,1.86,3,12.0,14990000,35.9,25.4,2.17,0.0,1.0,1.0,0.0,0.0,15611,2998,53960,32477,48,22710,9568,195710,680,13350,2998,6969.0,116.0,36.0,50.0,27.0,2750.0,1,2073600,1.7777777777777777
5,16.0,1,1024.0,2,1,14.0,144.0,500.0,59.16,3.0,1.36,6,12.0,29990000,31.34,21.89,1.69,0.0,2.0,1.0,0.0,1.0,17450,3322,57620,41863,63,21428,12402,197964,1113,11394,3322,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
5,32.0,1,512.0,2,1,14.0,144.0,300.0,59.16,3.0,1.384,6,12.0,33690000,31.34,21.89,1.69,0.0,2.0,1.0,0.0,1.0,16781,3445,59322,41990,64,19837,11808,182864,1110,10307,3445,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
3,16.0,1,512.0,2,1,14.0,90.0,400.0,54.0,4.0,1.69,6,12.0,22990000,31.4,22.66,1.77,2.0,1.0,1.0,0.0,0.0,18765,3509,69665,48184,59,23692,12870,215761,1083,12411,3509,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
3,8.0,0,512.0,2,1,15.6,90.0,500.0,41.0,3.0,1.67,6,12.0,14990000,35.85,23.56,1.9,1.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,8.0,0,512.0,2,1,15.6,144.0,350.0,48.0,3.0,2.3,6,24.0,15990000,35.9,25.6,2.28,0.0,1.0,1.0,0.0,0.0,15611,2998,53960,32477,48,22710,9568,195710,680,13350,2998,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
12,8.0,0,512.0,2,1,15.6,180.0,350.0,51.0,3.0,1.86,6,12.0,17990000,35.9,25.4,2.17,3.0,1.0,1.0,0.0,0.0,16999,3379,56563,42183,47,21668,11418,205799,920,12638,3379,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,60.0,350.0,41.0,3.0,1.66,6,12.0,18990000,35.85,23.56,1.9,0.0,1.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,180.0,500.0,41.0,3.0,1.66,6,12.0,18990000,35.8,23.6,1.8,1.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
2,8.0,0,256.0,2,1,14.0,60.0,350.0,50.0,3.0,1.6,6,24.0,10490000,31.71,22.2,1.99,0.0,1.0,1.0,0.0,0.0,14523,3405,55008,38268,32,21095,11100,182361,622,10129,3405,0.0,0.0,0.0,0.0,0.0,0.0,0,2304000,1.6
3,8.0,1,512.0,2,1,14.0,180.0,350.0,54.0,4.0,1.62,6,12.0,22990000,31.4,22.66,1.75,1.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
8,16.0,1,1024.0,2,1,14.0,144.0,250.0,65.0,4.0,1.48,7,24.0,21890000,31.2,22.1,1.69,1.0,2.0,1.0,0.0,1.0,22301,3501,72517,53887,90,29005,15271,253186,1541,14647,3501,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
2,16.0,0,512.0,2,1,14.0,180.0,500.0,50.0,3.0,1.5,6,24.0,23490000,31.32,22.76,1.89,0.0,1.0,1.0,0.0,0.0,28701,3842,100655,72169,108,36868,19788,339431,1809,20041,3842,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
5,8.0,0,512.0,2,1,15.6,180.0,250.0,41.0,3.0,1.74,6,12.0,17990000,36.02,23.4,1.79,0.0,0.0,1.0,0.0,0.0,17004,3290,63161,42932,64,20814,11399,185388,1110,10633,3290,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,8.0,0,512.0,2,1,15.6,144.0,250.0,41.0,3.0,1.63,6,12.0,18990000,36.6,22.8,1.8,1.0,3.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,16.0,144.0,300.0,50.0,3.0,1.8,6,24.0,19490000,35.86,24.91,1.89,0.0,2.0,1.0,0.0,1.0,21074,3464,73157,53328,59,28524,15110,259447,1040,15329,3464,9458.0,118.0,55.0,73.0,45.0,3865.0,1,2304000,1.6
5,16.0,0,512.0,2,1,14.0,144.0,350.0,43.0,3.0,1.51,3,12.0,24990000,32.2,21.0,1.99,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,8.0,0,512.0,2,1,14.0,60.0,250.0,39.3,3.0,1.4,6,24.0,11990000,32.0,22.3,1.94,0.0,1.0,1.0,0.0,0.0,18610,3064,74843,39275,47,24239,14864,230713,793,14907,3064,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,15.6,144.0,300.0,52.5,3.0,2.22,6,12.0,20990000,35.7,25.5,2.35,0.0,1.0,1.0,0.0,1.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
3,16.0,1,512.0,2,1,14.0,60.0,500.0,54.0,4.0,1.67,6,12.0,23990000,31.4,22.62,1.81,0.0,2.0,1.0,0.0,1.0,16587,3761,58212,40035,61,20789,11586,183090,1019,10085,3761,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
0,16.0,1,512.0,2,1,14.0,180.0,400.0,50.0,3.0,1.5,6,12.0,17990000,31.88,22.55,1.8,2.0,0.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2304000,1.6
2,16.0,0,512.0,2,1,15.6,60.0,400.0,42.0,3.0,1.7,6,24.0,15990000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,180.0,500.0,41.0,3.0,1.74,3,12.0,22990000,36.02,23.4,1.79,0.0,1.0,1.0,0.0,0.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,120.0,250.0,41.0,3.0,1.6,6,12.0,13890000,35.8,23.5,1.9,1.0,0.0,1.0,0.0,1.0,8789,3255,27895,19958,35,10592,6018,95292,512,5305,3255,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,14.0,120.0,250.0,41.0,3.0,1.49,6,12.0,18990000,32.37,22.03,1.95,1.0,0.0,1.0,0.0,1.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,120.0,350.0,41.04,3.0,1.74,6,12.0,22990000,36.02,23.4,1.8,0.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,4546.0,63.0,16.0,34.0,28.0,2220.0,1,2073600,1.7777777777777777
2,16.0,1,512.0,2,1,14.0,144.0,350.0,42.0,3.0,1.39,6,24.0,11990000,32.45,21.39,1.79,0.0,1.0,1.0,0.0,0.0,9188,2464,31393,15027,20,14472,6566,137872,445,6263,2464,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
3,16.0,0,512.0,2,1,15.6,180.0,300.0,54.0,4.0,1.9,6,12.0,15990000,35.85,26.62,24.63,1.0,0.0,1.0,0.0,1.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,14.0,120.0,300.0,41.0,3.0,1.47,3,12.0,12990000,32.4,22.59,1.99,0.0,0.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,15.6,60.0,350.0,41.04,3.0,1.636,6,12.0,15990000,36.0,23.6,1.86,0.0,2.0,1.0,0.0,1.0,13218,3259,49703,34654,38,16545,9268,149807,694,8572,3259,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
12,16.0,0,512.0,2,1,15.6,144.0,500.0,52.4,3.0,1.86,3,24.0,16490000,35.9,25.4,2.17,3.0,0.0,1.0,0.0,0.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
5,8.0,0,256.0,2,1,14.0,90.0,350.0,41.0,3.0,1.42,6,12.0,8900000,32.4,22.59,1.99,0.0,2.0,1.0,0.0,1.0,10846,3297,36592,26189,34,13414,7301,121129,617,7105,3297,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,120.0,500.0,70.07,4.0,2.34,6,12.0,27900000,35.7,25.5,2.35,0.0,1.0,1.0,0.0,1.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,14428.0,186.0,81.0,131.0,61.0,5939.0,1,2073600,1.7777777777777777
8,16.0,1,512.0,2,1,14.0,120.0,400.0,65.0,3.0,1.374,6,24.0,16990000,32.43,21.38,1.79,0.0,2.0,1.0,0.0,1.0,24850,3689,84451,62278,100,29800,16091,290251,1678,18001,3689,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,14.0,90.0,500.0,41.04,3.0,1.41,6,12.0,17990000,32.37,21.5,1.79,0.0,2.0,1.0,0.0,1.0,14828,3504,54333,36303,56,18079,10171,160029,935,8891,3504,0.0,0.0,0.0,0.0,0.0,0.0,0,2073600,1.7777777777777777
5,8.0,0,512.0,2,1,15.6,60.0,500.0,41.0,3.0,1.74,6,12.0,15990000,36.02,23.4,1.79,1.0,0.0,1.0,0.0,0.0,14730,3414,53033,36302,52,18312,10329,164232,861,9177,3414,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
5,16.0,0,512.0,2,1,15.6,90.0,500.0,52.5,3.0,2.22,6,12.0,19990000,35.7,25.5,2.35,0.0,1.0,1.0,0.0,1.0,18351,3454,60332,44607,54,22863,12242,223438,1061,13756,3454,7671.0,105.0,39.0,48.0,41.0,3467.0,1,2073600,1.7777777777777777
8,8.0,0,512.0,2,1,14.0,120.0,300.0,45.0,4.0,1.43,6,24.0,12990000,32.42,21.57,1.99,0.0,1.0,1.0,0.0,0.0,13388,3218,50412,33950,37,17469,9643,150997,735,8360,3218,0.0,0.0,0.0,0.0,0.0,0.0,1,2073600,1.7777777777777777
2,16.0,0,512.0,2,1,14.0,144.0,250.0,50.0,3.0,1.6,6,24.0,17390000,31.71,22.2,1.9,0.0,1.0,1.0,0.0,1.0,22701,3536,76906,55639,77,29549,15984,273500,1339,15980,3536,0.0,0.0,0.0,0.0,0.0,0.0,1,5184000,1.6
